,Valence.Evaluation,Equality,Activity.Intensity,Socioemotional,Formality.and.Regulation,Intimacy,Visibility,Communal.Sharing,Expected.Reciprocity,Strategic,Concreteness,Uniqueness,Love.Expression,Information.Exchange,Money.Exchange,Goods.Exchange,Service.Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance.for.society,Importance.for.individuals,Affiliation.Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial.Distance,Morality,Trust,Generation.Gap,cl_k3
Between criminal and their accomplice,62.6456577373244,52.2246811830145,60.9244648869649,39.989859369026,40.5175501967169,29.5711789753456,28.3666093166093,43.204431371098,66.759661326328,73.7468716468716,68.8246700830034,62.0584736251403,22.8585898669232,64.1800384800385,63.6959796376463,54.6150913900914,43.6716891133558,40.5359147025814,14.2643819143819,50.5263307679974,55.0444003527337,52.2294773128106,43.2869534786201,52.8798685882019,60.180580993081,47.3891660808328,64.8422013172013,41.7845990429324,69.0508198591532,59.8638192054859,20.6465404965405,51.2604864271531,40.2278596403596,2
Between diplomats,56.1742963826297,67.6677077552078,48.9621349329683,30.011266048766,86.3319342694343,26.7858518025185,71.9514124764125,38.9423001381335,68.7750824792491,82.2039975456642,52.8112822362822,45.4152076318743,19.1331409331409,64.784291325958,42.2497354497354,42.1812930896264,52.3284110950777,31.1453743787077,12.262987012987,54.0189834856502,81.0464325797659,38.8498637165304,74.7592877801211,58.1555424513758,56.1234113109113,79.2318223443224,59.4552422885756,48.0841831008498,63.7312947854615,49.9572450697451,68.8798816923817,51.1090611548945,41.016165624499,1
Principal and Teacher,77.6577265327265,31.1299886841553,57.3219414844415,32.5296700213367,83.1172372380706,29.5094650719651,76.1117081992082,44.7614081905749,63.4343121384788,68.5094510427844,61.3414603914604,52.8075757575758,29.9165143498477,79.6190556357223,43.8502725669392,31.3559684143017,55.8994147827481,45.7364999198332,13.2144460477794,26.8422438672439,50.1991622574956,27.224202340869,65.9208744958745,67.9468697968698,72.5919418544419,84.1445272320272,60.5706822498489,62.6868045534712,61.3204402079402,67.4467167092167,80.0595489387156,73.6500830959164,55.5626476918144,1
Professor and Teaching Assistant,78.2937163145496,32.534153654987,58.6673877048877,32.6562189353856,79.4913415288415,31.6952331618998,75.0899108607442,46.0908011741345,65.1259729468063,65.8528932487266,59.9511775261775,53.9255932339266,30.8324875741542,81.9324795574796,37.8025933942601,33.0650553150553,58.5183501683502,47.3731521564855,14.2051627384961,23.3778900112233,44.3894781144781,24.0922799422799,61.657398311565,65.8634152884153,73.9997120163787,82.0573719490386,61.7983359233359,54.2010178093511,68.013534305201,69.3482617690951,80.1767901851235,75.8427745094412,59.0315544023877,1
University student and Administrator,70.5878948212282,32.5656291239625,38.7917607084274,30.4218856760523,82.5892669059336,27.5805446097113,76.9640277931945,42.3013107263107,53.8535439868773,57.3099844599845,61.8445651570652,45.8776495109828,27.8785874619208,74.9085537918871,33.4985169151836,35.8342552509219,63.5111632194965,39.1779260862594,13.0184463684464,28.3819063652397,45.5952701619368,26.0385040885041,57.8259054217388,57.3278759820426,58.8235812027479,68.4405586697253,50.9571906488573,43.0555452263786,50.650168658502,56.564801710635,75.7405033238366,64.9200771450771,69.5995438203771,1
Student and Dorm Resident assistant,65.462984691416,37.2791603821016,41.2413963124747,35.2040524109152,73.7477610987415,26.5578292985156,72.882912095167,41.3143656996598,52.6996869506673,62.6239955578191,63.2547307086523,40.4368481826815,25.5834091834092,54.9020157311824,45.2097248430582,41.4382970424637,70.2331457123124,27.3404439696106,14.6309989393323,35.9673303548304,52.4004509379509,26.5440246481913,48.3096210887878,56.3617714076047,49.8311965811966,61.4569358111025,51.8057895807896,37.6420499253833,50.9383676508677,58.8129142462476,74.5709680751347,55.3469331594332,61.4994855453189,1
Mentor and Mentee,80.1621028753382,32.3790235001019,63.3407510064373,39.4040675918127,79.2414591762631,34.4064356848671,71.0732834340677,47.0169566997998,59.9952246373815,66.6797405934661,55.6099856389072,63.9265168473502,37.4264346764347,86.4994889369889,39.4185436477103,39.4447463030796,69.0836652544986,55.0814691481358,16.2256865048532,29.1653305028305,50.8024674399674,26.1175875050875,68.640608003108,74.5704150787484,72.0565009065009,80.4430111555112,73.5010500302167,51.2010706885707,69.9332725916059,68.595455007955,84.0610830527497,79.3212848879516,74.5779555321222,1
Athletic trainer and Trainee,75.1283297675455,38.1607178406198,67.138143646477,39.9734542690425,72.2633516265869,34.2722235643804,74.328598035951,44.6496514197495,61.9496210942289,71.2384630075807,63.9745817907583,56.114395635229,33.0601338476338,80.9521060729394,58.5043051084718,43.6532765074432,76.8337577545911,55.0763856513856,16.7137851346185,31.0193471651805,52.8758315758316,31.8847118930452,56.7852764519431,70.3074548907882,73.6078031536365,85.2965778049111,75.8644645477979,50.8319011235678,71.8041780750114,74.1813155979823,84.4534994326661,78.6460166376833,68.566257662091,1
Researcher and Research Subject,74.2724933744542,47.0605121458063,47.6215214886783,30.3022124571144,84.7053743823352,26.5366672724516,64.6266330800644,36.045566905861,55.5346627591726,74.8427844305295,68.851207380129,47.9640578557245,24.4065641148974,75.2866574783241,51.3331255164588,46.7419036210703,61.3102675102675,34.5447023655357,14.1082056832057,21.1322644947645,46.0954121495788,23.2902803986137,68.8027185777186,62.3881445714779,64.1869328202662,82.9793897460564,63.2535917785918,32.2062781354448,62.4546003379337,50.5127270877271,76.4441734191734,65.1869241869242,56.783707033707,1
Between peers,66.5659331409332,83.2949802376273,65.515312102567,67.5382137651746,36.9572793582597,50.2091617532794,66.4923131697641,61.422208655542,60.3320604050996,42.5226098520216,43.9358266279835,45.3267393100726,45.7745065120065,59.0504563337897,28.3547250588917,38.7376702001702,30.5527876444543,52.3270658353992,36.5187281853949,40.4978287144954,52.9646396813064,22.5571988196988,63.4127667086,65.1825165575165,64.5369374452708,33.1957321998989,59.6522664064331,62.8849379016046,66.7081244372911,59.9835539460539,73.629796283963,60.0141333974667,22.0073250823251,0
Between classmates,63.8196100558846,83.2681350965665,66.9789275539276,63.5355942169668,38.2367238244689,49.6507486703565,72.9363719250974,63.8782756096481,65.9203715492931,45.1478808228808,45.1362139131747,47.7571565779899,48.3944177735844,66.250951671785,22.9953714495381,37.4535962494296,29.1667164625498,55.3957229498896,30.324582670416,40.3393458393458,54.4688485896819,23.2193030734697,57.5201543826544,69.1985611610611,72.7924066674067,38.8359335109335,66.9467298133965,58.2653046028046,78.7852613435947,76.1831475623142,76.2652605110938,66.1031766073433,18.9292435959103,0
Between roommates,75.3638903035962,84.0835414041296,73.6448749870319,69.6328037430979,33.1079531035413,55.8088771250536,53.8579085221242,70.5483406027524,68.4539923221296,43.665709073062,48.1868170319151,67.4411762620096,55.3657650990984,63.8965645465646,35.5101978268645,42.246289667123,32.9271671230005,65.350308025308,26.5887368804035,39.7338465546799,59.4821612029945,23.1534507159507,52.3034308284308,73.9569785153118,73.973974328141,32.3925141216808,65.0239206780873,57.564923964924,67.9515131473465,86.5108434775101,77.2106820648487,76.0005870672537,29.2146349021349,0
Between sorority sisters,64.8110624488075,72.3057104660046,66.9991889918361,65.5216774510892,39.5505470564294,52.1539689250474,59.4278904827924,64.5674590659885,65.2403793374381,44.7564470025254,46.6115345620248,48.8755895339229,49.2734037567371,58.4609729776396,25.9308572600239,37.6330826580827,32.477544369211,60.1671245421245,18.9282100615434,31.8488446738447,50.5044153377487,21.9120304078637,45.4210274293608,61.5224974099974,69.7793253043253,31.1054026220693,61.5247519455853,55.3492886742887,59.2281517864851,68.2555595638929,73.7861416361416,68.5134476634477,26.5646439979773,0
Between fraternity brothers,71.3513367805035,74.1867544492545,69.6472061888729,70.7224046015713,32.9589385922719,51.4416686708353,67.7485469777137,71.3395683020683,68.7711379669713,35.8934543851211,46.7199575116242,55.8192824921992,56.1125669854837,72.4870370370371,25.8994683557184,31.394822615656,30.6103310269977,68.9838624338624,15.8753306878307,31.1922203568037,43.0794066273233,21.0611814882648,46.805926018426,71.3421149837817,85.9231629481629,36.1256518173185,75.8980235813569,69.1889252722586,76.9734555567889,77.0266896683563,73.4144312477646,82.514347381014,30.2971419013086,0
Bride and Bridesmaid,82.7567700817701,59.9016333974667,78.3540764790765,77.9646043771044,35.4277938111271,64.0169352252686,60.9888427930095,74.2939794773128,58.7748637165304,32.3226350809684,42.3514069264069,77.1331595102428,75.4668481210148,73.6443155609822,24.1070970695971,31.0623160018993,38.5670355107855,77.8227538665038,20.9903337403337,24.8483516483516,41.2250508750509,15.8582281915615,43.8568234234901,75.7664768873102,73.6232611524278,29.7765482973816,81.211330644664,60.4310656935657,80.7068194151527,76.5541535624869,81.0293940627274,88.2410705035705,29.830525030525,0
Groom and Groomsman,84.9357704024371,61.231405323072,78.3571729196729,78.9636824595158,34.0982924482924,59.2968334135001,59.9567179733846,74.6438431938432,58.2788660413661,32.2914722623056,40.838608305275,75.7004739858907,73.6930665784832,73.1145112603446,24.3516898996066,31.4260692239859,38.6910731244065,77.1368538868539,21.0247490164157,22.2116809116809,40.3451448243115,14.3697776760277,43.1676744551745,75.3104987604988,74.1236926653593,29.1188934522268,79.8269511352844,62.245658045658,81.2631154339488,76.1640925432592,80.8414405039405,88.7183466225133,33.3278388278388,0
Predecessor and Successor,53.7773067981401,44.0898128106461,46.2968474426808,31.4107443482443,74.9230800064133,28.5212401795735,67.4025472983806,41.4863896905564,50.6903318903319,68.9774270482604,57.26667668751,52.8451278659612,24.5664055080722,72.848752713336,46.8804224325058,42.7180877764211,45.4485144485145,32.9237052299552,16.8269561457061,41.0448667073667,49.7759318613485,25.7339658797992,59.6761009052676,55.6134939134939,57.9868122618123,75.9909645909646,54.192792701126,42.0882489424156,46.2737358320692,44.6397491397491,66.583434312601,56.6146344396344,62.8910254868588,1
Landlord and Tenant,59.1843053551387,34.3771204104537,33.3891233766234,29.5209575917909,81.337012987013,26.5319604777938,56.9039642456309,21.9137946929614,56.0150613275613,75.6915965207632,76.3770683020683,35.3683056912224,17.6145019332519,51.598604327771,91.8057565120065,59.6829899267399,72.0200549450549,23.4506240672907,14.3158814950482,45.8492953805454,66.3013829534663,29.4503671482838,62.9701528409862,59.9236097236097,50.674833962334,59.7964635672969,53.8682673807674,50.240268990269,58.9123157706491,45.5085721377388,67.1145345395345,58.2902076318743,57.397440984941,1
Landlord and Housekeeper,62.735716289883,30.746474667308,44.0438091229758,31.6649611191278,76.1333814333814,26.8161616161616,52.2806717973385,25.9112293570627,52.120841350008,67.3073713323713,72.836544011544,41.8098680640347,19.7550917446751,51.5853378103378,86.1029295550129,46.703809693393,82.1540352394519,28.6870463641297,14.2664309455976,34.1287859517026,57.4147495251662,28.3998982498983,46.9378909670576,55.0473100973101,48.7099841516508,71.3109549401216,53.760082047582,53.5827858869525,61.3749030290697,58.3352274268941,66.2530821030821,65.5978672562006,55.1577495035828,1
Guest and Host,79.1318342151675,55.0093815135482,56.5190596440596,55.4932980599647,53.594081689915,42.0534371492705,55.3436888728555,52.3817259900593,57.0801567259901,45.1217412217412,49.775018037518,40.8179292158459,39.1220255053588,56.2560956790123,37.2382512549179,35.8796177587844,49.5738934676435,42.8978564645231,16.894188373355,20.7354845000678,39.0695487382987,17.4438568376068,53.7720529470529,65.0023527398527,56.8560586018919,40.3523032523033,68.9749313957647,36.4612218028885,70.3166429249763,69.0723537265204,73.9581344581345,67.921719021719,41.5990117906785,1
Television host and Guest,69.0338263588264,50.420689033189,41.4596039762706,36.650487012987,74.1230359147026,28.7460598043931,84.2398007856341,35.717961359628,55.3455627705628,67.0490981240981,57.6789141414141,35.2891330891331,18.8970492470492,59.4233643671144,49.9191154524488,36.302384344051,55.4952567494234,25.1699226699227,14.0620658662325,24.6260802469136,40.7465811965812,19.9173407610908,45.5671899088566,45.155018284185,47.7664175330842,72.3294380002713,60.4646463104796,24.0559215475882,67.534940984941,56.8652193485527,63.7236649153316,48.9202145077145,47.1770915812582,1
Volunteer and Organizer,85.0415376290376,50.2011078427745,60.30565668899,42.1495234703568,75.7262234678901,32.5547366214033,78.9987645070978,55.7631162047829,59.085361706195,66.7929968179968,69.0146682021682,45.0384089675756,43.5722900556234,78.1042947022113,35.5132190340524,42.1152048568715,76.5768806810473,39.3321352258852,20.4534628951296,22.3799425111925,55.6554198887532,19.9585029168362,77.8627324835658,66.0272787397788,82.1334616001283,74.6177890011223,76.8207972582973,44.3277196568863,76.9200076158409,70.7937550104217,88.9488977072311,76.8844536636203,46.1537237453904,1
Celebrity and Fans,74.560460681294,32.8043223751557,46.3313720230387,58.9692170483837,47.21348003848,37.0190967982635,77.5348546515213,45.8014061555728,36.353373015873,55.4254002170669,39.1366029032696,36.1996896621897,58.9170668837335,48.2483508004341,48.429707638041,49.5902659069326,52.6001797585131,57.3917022792023,23.5967389092389,22.8989952177452,32.8571174196174,19.5762879867047,40.4124418791085,60.3788379830047,64.042450296617,50.2569825236492,55.8601210517877,52.4456309122976,50.4815796857464,36.2929994388328,66.2163439955107,56.5899771524771,41.1666105499439,1
Celebrity and Haters,23.1175246050246,34.1504480087813,33.4897832106165,50.9553852012185,40.5139090847424,27.4162137245471,64.1381357839691,34.6038708205375,24.7888249096582,50.8058914850582,37.20644663978,38.0350529100529,21.4514473951974,31.3817680776014,28.4009963030796,28.8956764685931,30.1311830145163,28.7515118369285,18.2651098901099,80.4595246574413,22.9078771537105,48.187613620947,24.9832571749238,32.5559102934103,21.4325877825878,35.0524551066218,33.2547679172679,34.6106962481962,36.062012987013,23.0359868526535,25.2468434343434,16.2996612954946,42.9383557800224,2
Native and Tourist,65.995144361811,56.3961035877703,39.4700014491681,41.6296371838039,59.6552805219472,28.5659615076282,68.6694447527781,49.3240352240352,55.6414751914752,60.4372733747734,61.8287741579408,36.8049213132547,32.3639049993217,59.8197920906254,52.0202448785782,54.8877908357075,62.4015601682268,26.7527701465201,20.5833189187356,27.0617580721747,45.4258343508344,21.2176273572107,63.6306477473144,48.8960838544172,49.2995811287478,38.4287778579445,44.5877565335899,29.8779220779221,49.5332551707552,60.2773569023569,67.241804954305,49.0429292929293,45.8553210678211,1
Bully and Victim,21.2872644330978,29.3908309283309,48.4699969783303,55.3210223418557,30.8970643553977,33.1428221469888,38.2089311922645,32.9533370950038,24.6953709870377,49.9662299120633,41.195202945203,59.3839268755935,17.8594542802876,27.7502263939764,28.6074845679012,30.4085707502374,19.2338022317189,21.5442341609008,17.4502187627188,89.6385166531,25.1972739451906,85.9084240605074,39.4409331409331,43.4114959114959,21.3328683662017,19.1275332691999,41.7665484207151,35.6449935866603,51.4478555395222,58.8071508738175,14.8541726791727,13.1640071348405,33.5847202180535,2
Between friends,87.1361368569702,86.651726051726,84.0150415942083,85.4074710783044,30.9953743787077,69.820626287293,57.6429137220804,82.4817694651028,77.7803643886977,35.1287003120337,45.9717772967773,71.9294507190341,84.6935108872609,80.4713132546466,34.1956043956044,41.8125525708859,38.3617088929589,86.4749330145164,33.5955060371727,25.798838353005,51.2453245828246,17.2345789241623,66.4799122174122,82.7144821228155,84.8488155363155,30.2239959114959,84.3480840147507,86.1181236972904,77.9005912297579,80.3432579765913,86.4148569023569,89.5078843995511,33.750322671156,0
Between Facebook Friends,63.8757319840653,71.5004534046201,50.7058652766986,65.5475510600511,39.1270598228932,45.1878220544887,63.1764823139823,60.1803048803049,57.9074871116538,40.8560072643406,43.6078791578792,49.1743445597612,53.2945300841134,61.3245115995116,28.1589955569122,37.0573870573871,30.1849782933116,54.8947929385429,25.4498134581468,28.9997507122507,37.1454432912766,19.8211318002985,40.4221220137887,51.2274490941158,60.9934143017476,26.4631834215168,57.8072831489498,56.102739698573,52.6863235529902,35.7970298220298,68.8995490620491,57.8802028218695,36.6243506493506,0
Between a person and their social media follower,66.1652628235962,49.1356871523538,42.8694182360849,53.3794657502991,48.1763542013542,36.5881259172926,69.2300300008633,45.5472820389487,41.7744326660993,55.0215317090317,46.4864942156609,36.301483007733,44.2869708994709,56.5890059015059,46.2465583028083,46.2179766992267,47.697351953602,45.3784255867589,22.5420338149505,27.6627051960385,34.0584011667345,22.0973689119522,38.2799663299663,45.1817841109508,54.0717632675966,44.6402437069104,47.4832952541286,44.9491522366522,45.9823432740099,27.6691698733365,60.8678330928331,48.8685205226872,42.2506433381433,2
Between childhood friends,82.6149531024531,87.3686968895302,74.8081689915023,82.6070867404201,24.0716911175245,60.0623436748437,68.6396404521405,74.0066578483245,65.3902517235851,25.7899691358025,44.1476851851852,67.3670544733045,69.5131904361071,72.2507215007215,27.0046867484368,35.9435355539522,34.6102092352092,75.6286185265352,19.9252224627225,27.4745480599647,46.5297017797018,18.4386032948533,56.3356583231583,86.033602971103,79.0923568715235,26.2058692850359,77.9935371727039,82.0037562745896,71.161857278524,62.0614791073125,90.540525369692,87.1307370099037,22.5296906796907,0
Between pen-friends,71.6711740420074,75.5274210357543,49.8414983164983,57.7464085297419,40.5018678852012,37.6453904120571,45.0786435786436,57.4123136123136,59.8613596280263,36.2550966009299,44.3583193041526,54.6538109267276,44.8214335818503,64.3335427689594,24.0064003126503,35.57514329806,32.7884088904922,45.4932138848806,19.035411656245,19.5959565897066,40.3179172679173,18.4544111752445,36.9677503052503,60.9204008954009,57.0769739519739,28.4448514448514,65.5269027269027,50.9436897978565,51.7214234839235,28.6146214896215,78.9579822954823,61.2964319630986,37.7969712386379,0
Between friends with benefits,64.593759018759,70.0669011544011,55.4215728715729,56.7885121051788,31.8594696969697,65.7392977392978,26.3132455507455,43.3958874458874,68.6627244668911,51.7071548821549,60.2129669713003,54.5370550745551,41.3062790604457,44.2338113275613,36.5131443402277,44.3030272967773,53.1571027737694,43.6922318422318,64.2479196729197,36.9192229838063,52.0599737453904,31.5756734006734,31.5846001221001,53.8706332247999,54.3646774521775,25.2851936643603,70.8778998778999,34.6187898521232,63.3565832315832,62.9403812237146,44.2730769230769,47.1818477818478,32.0898131189798,2
Between political allies,49.9572991822992,50.081240981241,44.1151495109829,31.6797518839186,80.9076418951419,25.0499498957832,70.643412297579,31.2193241943242,63.5697130030463,84.0394981561648,60.2495530703864,39.0451699535033,22.0366532387366,59.8577491181658,54.6917568542569,51.0959265271765,55.4165454144621,30.9009429613596,13.5686197290364,54.1747945727112,71.1165654561488,46.7474005932339,73.3730786189119,57.3053520553521,72.7424874508208,77.0640771265771,63.736689390856,42.8759496676163,60.654941663275,45.9091049382716,61.9248880748881,46.4550349342016,51.1136396011396,1
Between romantic lovers,84.4981120731121,82.8022787397787,84.8359547859548,83.8214105339105,29.1853835978836,87.8297218213885,46.0458674042007,80.2708694083694,67.3330507455508,25.44870330287,47.6424763508097,78.7209475709476,89.271304312971,77.7356371252204,36.3110870610871,43.8723514911015,41.6149060044893,84.7843484447651,80.1546035754369,40.8825236491903,53.9893348164182,27.3345859387526,55.0085046126713,85.7440289648623,78.1870183828517,26.1548687423687,84.1653439153439,71.6693545651879,78.8158560575227,84.157617690951,83.0195258445258,85.7462691629358,30.1465320173654,0
Between ex-lovers,39.2088824755491,55.1529661696328,40.0112133237133,46.4707912457912,45.785070947571,41.8209415584416,37.0832772166106,39.9933321308321,45.7351711560045,45.4541947250281,43.3741542408209,56.5609808401475,46.4298781465448,38.8457381353215,24.0486211319545,30.2147727272727,22.4785864598365,37.0110640131473,42.1823863636364,67.5881403318903,40.4142125621292,36.7842251883919,32.659243996744,44.4125288291955,34.5194427486094,22.0919413919414,36.3211419753086,31.3596289512956,31.419707298874,28.2698904490571,50.7215761090761,29.9315510107177,29.608548704382,2
Between life-partners,87.7675344717011,84.1739297739298,89.6712682379349,83.3095378387045,29.1815075356742,84.0567861151195,59.2367003367003,83.1749058040725,66.4977733686067,27.5369548661215,49.4242103575437,84.9232683982684,93.0460898669232,88.682044652878,45.9481170835338,46.0734587942921,46.296005691839,90.2539762706429,85.3067780984448,35.6913961038961,58.9792758938592,24.7656625781626,65.8073446615113,93.0978819020486,87.2271638854972,32.5392246642247,86.1276590693257,93.459067629901,86.0646062271062,92.7394875186542,90.8186304436304,95.1007292090625,32.2760429385429,0
Between soul-mates,87.6981782106782,87.6984587942921,88.1561387686388,86.373063973064,28.3524130190797,78.2250280583614,56.6807920474587,81.960076960077,66.4486391694725,23.9029922238256,43.5871472663139,85.3203813932981,91.2769901394901,85.8821729196729,36.7605739939073,41.7660664181497,39.1246993746994,89.5946057800224,67.4714606381273,30.6094236010903,52.6412227433061,21.5285022847523,54.7271011396011,87.6414801248135,81.3488603988604,28.2020078686745,81.7094576719577,85.9751661918328,82.097147605481,82.4395672229006,87.8824124949125,90.8664326414326,33.5933234974902,0
Between strangers,46.509415276082,62.4135039343373,23.3341917341917,31.8764852431519,60.2075097741764,20.2032618615952,66.6847390264057,29.6554941971609,47.3831275206275,56.6447535489202,52.4311484811485,23.247272326439,13.6523448773449,21.7699334616001,28.9921256212923,46.0075897867564,36.8386904761905,11.1987734487734,25.1366121532788,34.5912337662338,40.9898829565496,28.6423500881834,46.7429593554593,31.0637105178772,24.2042768959436,25.5968253968254,25.0156946448613,15.7247655122655,23.7651895943563,20.6543730960398,48.975176366843,17.7100809684143,45.9823011864679,2
Between neighbors,64.6762461304128,71.9243097951431,46.0644263144263,51.1915881957549,45.5384006425673,32.9415454915455,64.9171436588103,53.7428645428646,67.7894363352696,50.6959122667456,51.7350174516841,46.86829004329,34.1643799102132,51.9537718454385,26.2879890171557,40.0850509058842,35.7311908770242,37.9763668430335,20.3291927208594,36.3419733044733,50.1526054192721,22.2109467692801,63.6146665063332,61.0308702100369,55.4054814013147,24.5924342632676,53.0221741221741,60.1510261343595,50.557233044733,71.1557018598685,69.2427308802309,56.4765351932019,48.3744688953022,2
Between church members,70.0733171149838,65.6432661474328,55.3313761855428,56.5644737978071,55.8046048087715,36.7722182138849,62.9900511525511,56.835826364993,57.2751501584835,43.2060354768688,35.5705552163885,46.7560004810005,45.8181597723264,58.8856862273529,29.3704044412378,35.7090608465608,39.6018278018278,46.4224326599327,20.2670314253648,23.7111692320026,36.6056758056758,20.5379148629149,48.5752805836139,55.2125521083854,71.2389409972743,31.7965768799102,61.7165844957512,58.4199134199134,69.0301126342793,56.008828362995,71.111702340869,66.7332631874299,51.658633958634,0
Between fans of the same sports team,77.2515836015836,79.2345009928343,55.9514741431408,64.1245470578804,33.1741087616088,43.3474224849225,77.4129672796339,58.0797568172568,60.5579607121274,42.2375917292584,39.4777497194164,44.5318642776976,48.1989838864839,59.9520843354177,24.7214846881514,35.8952100368767,31.834784351451,48.6867384159051,21.0137045053712,20.1853174603175,39.7643618726952,20.7193362193362,41.4790764790765,57.2163059163059,77.6497594997595,32.4826058201058,67.1039241622575,54.6600549142216,73.3900072150072,53.2555054513388,68.7418570626904,66.3307820266154,44.898538961039,0
Between fans of opposing sports teams,26.5493273701607,56.9157359615693,34.282726995227,46.7867734117734,39.9160057535058,22.0567865776199,70.2507881007881,33.5609211775878,43.2706378498045,57.5194179277513,40.6964617172951,35.8709415584416,17.3039722623056,31.5872434664101,23.5329405162738,31.866031345198,23.277228635562,15.6018959435626,18.426911976912,81.0465668590669,31.8004489337823,42.4419512586179,37.955936347603,40.8302128427128,25.023398669232,26.2578002244669,38.4944805194805,29.883804312971,41.8825216450216,28.233950617284,46.5022166105499,19.9505531505531,44.2151655443322,2
Superior and Subordinate,56.2243870327204,28.1759034175701,50.3770632145632,27.789411051911,81.1374545207879,26.7496694663361,68.0869707453041,36.3692155067155,57.9069119152452,78.0180837680838,70.0125300625301,53.4836219336219,24.1525933942601,73.011373657207,68.2850008016675,44.9786596119929,67.3358826358826,35.081387285554,18.1649571107904,42.5083273208273,59.9346280262947,41.0412658329325,65.2356782106782,64.6955547538881,59.0014750681417,89.5295173961841,63.7888367805035,58.0281525573192,67.7031144781145,65.0626062209396,62.67949334616,56.3722122013789,57.2883397466731,1
Aunt and Niece/Nephew,81.7007554174221,51.1517184975518,75.6169440127773,80.8739115822449,31.5710442335442,62.2553902887236,59.2741377449711,78.3820659278992,53.0842936384603,28.3626945585279,38.3724789099789,80.1470879429213,85.6756994548661,68.7219456469456,29.9840648548982,37.149853695687,32.7182098765432,83.1010541927209,25.21699334616,20.572588985089,39.9000581208915,18.4447671156004,62.0290043290043,83.110575998076,73.0473965848966,27.007391374058,74.6864357864358,93.1125360750361,65.6494328202662,68.0182018598685,79.6277837902838,86.5558621933622,73.1975168350168,0
Uncle and Niece/Nephew,81.1105348355348,52.7675791800792,76.2761241844575,81.8571810905144,32.8271281187948,60.8702474994142,59.0070597612264,78.9014875556542,54.3510326093659,30.0255073630074,40.7776049567716,79.3261884720218,85.5441718775052,68.5041005291005,30.0197991822992,36.6073312489979,32.7052950136283,83.0649751483085,25.367297979798,18.9758958633959,40.2869869328203,18.9159331409331,62.002398989899,83.9016875100208,75.6473003848004,29.0937570145903,74.2560866602533,93.5085718294052,65.8984788359788,69.7048621131954,79.2711319544653,86.8999378707712,74.3326158409492,0
Between frenemies,35.4051932635266,63.2091297591298,42.2476591309925,52.9854014812348,37.3408791825458,27.9641108891109,55.9024993524993,34.4018143893144,51.1783142783143,67.3761394469728,44.5054801679802,52.6736262194596,29.0993173493174,38.0930351284518,32.4667464479965,31.5266845808512,24.4749117394951,30.035527358444,17.0635975135975,80.8944556986224,39.2631732465066,46.9373685727852,31.9590727174061,46.8428901345568,30.3629876296543,27.5281557948225,48.3438694022027,40.0361647611648,47.3401249984583,39.3987762237762,32.4133437550104,19.8812631812632,27.7113889197223,2
Between half-siblings,62.5881928256928,67.5266896683563,67.6233140316474,75.8499367916034,28.4611311527978,52.3371454163121,56.6229411021078,71.5317471109138,60.775970634304,37.2289489831157,39.265427319594,79.8309816726483,72.8816297128797,64.6527782402782,28.5587968358802,27.3043444980945,23.5660387452054,69.2237100862101,27.0691399649733,47.4667262521429,44.1255941589275,26.5220538720539,49.9054331470998,74.4460320543654,69.8999515916183,23.4821897238564,66.3279115945783,84.5793428793429,64.6299697216364,68.4575581825582,76.9185629185629,68.3220085470086,32.9328316744983,0
Between adoptive parents and adopted kids,73.8863506863507,37.2320155153488,78.2598423181757,77.5982600732601,31.4505681047348,65.6297819464486,54.8280599030599,82.6727977269644,52.7016759475093,26.6237638904306,37.6669065502399,81.9007113257113,85.0177866115366,72.9702586765087,34.7815762169929,28.6127390356557,33.7600149079316,85.9391455766456,28.8134031863199,34.0583836688003,44.5579287995955,23.3005656380656,61.7525887692554,83.1644531394531,78.7009851259851,23.2564598981266,76.7419324502658,88.253835053835,70.0527734611068,80.5743811743812,85.2987571070904,83.352943661277,78.2640612473946,0
Mother and Infant,87.6992226908894,37.3286253869587,91.1378138836472,90.197000376167,27.5366380533047,82.8350015725016,61.3793516668517,91.5201283284617,48.1615938074271,22.6987879404546,39.4995217745218,84.2775912359246,98.3684819038986,78.6056394223061,29.009122667456,27.4333169916503,37.3079943204943,99.889119368286,62.2102999623833,20.6093453614287,31.2683588787755,19.6822101509601,75.4414048914049,91.2132429299096,87.2011920178587,25.2636758303425,81.172101047101,94.9345592678926,79.6483417816751,90.8278209444876,92.056405323072,95.5994345161012,84.4669586586253,0
Between alumni,57.5714327339327,72.0383263341597,44.1785082201749,40.9768368976702,56.7162997496331,33.8286076577743,66.9357955316289,44.7372795414462,60.6826998618665,60.6513683847017,49.8114414906081,36.2000444000444,31.4619170952504,60.946605015355,33.5479000937334,34.7363217800718,29.7657126052959,31.2405422509589,20.5794877961545,32.6102068456235,41.639590964591,24.3729670792171,45.8988788988789,49.7575202575203,58.1589786756453,50.6934775101442,49.5791788458455,41.8813815813816,50.3979249145916,44.3999972249972,66.6976998310332,50.0325378325378,26.6068567235234,2
